"","usr_id","actual","predict","difference"
"7245","616",5,2.75,-2.25
"7246","616",3,4.125,1.125
"7247","616",4,2.5,-1.5
"7248","620",4,2.875,-1.125
"7249","621",3,4.125,1.125
"7250","626",5,4.125,-0.875
"7251","631",4,4.25,0.25
"7252","633",4,4.5,0.5
"7253","634",5,2.125,-2.875
"7254","639",5,3.375,-1.625
"7255","640",2,3.5,1.5
"7256","642",2,3.5,1.5
"7257","648",2,1.625,-0.375
"7258","649",3,2.125,-0.875
"7259","650",4,3.125,-0.875
"7260","652",3,3.875,0.875
"7261","654",2,3.375,1.375
"7262","663",2,3.125,1.125
"7263","666",1,4.125,3.125
"7264","672",5,3.625,-1.375
"7265","689",4,4,0
"7266","691",4,3,-1
"7267","695",5,4.375,-0.625
"7268","695",3,3.625,0.625
"7269","695",3,2.625,-0.375
"7270","698",4,3.5,-0.5
"7271","700",5,3.75,-1.25
"7272","700",5,3.25,-1.75
"7273","703",5,3.5,-1.5
"7274","710",3,3,0
"7275","713",3,1.875,-1.125
"7276","728",5,3.125,-1.875
"7277","728",4,2.75,-1.25
"7278","729",5,1.75,-3.25
"7279","730",1,2.625,1.625
"7280","740",1,2.25,1.25
"7281","745",1,2.125,1.125
"7282","749",2,3.125,1.125
"7283","750",3,2.875,-0.125
"7284","752",5,4.375,-0.625
"7285","763",3,3.125,0.125
"7286","767",5,3.75,-1.25
"7287","770",1,3.375,2.375
"7288","771",3,3.125,0.125
"7289","773",5,3.375,-1.625
"7290","773",4,3.75,-0.25
"7291","779",2,2.375,0.375
"7292","779",4,3.25,-0.75
"7293","780",3,3.625,0.625
"7294","782",5,3.75,-1.25
"7295","783",1,2.875,1.875
"7296","786",4,2.5,-1.5
"7297","794",4,3.625,-0.375
"7298","797",2,3.125,1.125
"7299","799",4,3,-1
"7300","802",1,3,2
"7301","803",5,3.375,-1.625
"7302","811",4,4.25,0.25
"7303","817",4,4.375,0.375
"7304","828",4,3.125,-0.875
"7305","834",1,1.875,0.875
"7306","837",4,3.875,-0.125
"7307","843",4,3.125,-0.875
"7308","846",2,3.875,1.875
"7309","846",3,2,-1
"7310","846",4,3.75,-0.25
"7311","851",5,3.125,-1.875
"7312","852",2,2.625,0.625
"7313","854",3,3.375,0.375
"7314","855",1,2.75,1.75
"7315","858",2,2.125,0.125
"7316","858",3,2.75,-0.25
"7317","863",3,3,0
"7318","866",1,2.25,1.25
"7319","875",5,2.75,-2.25
"7320","880",2,3.5,1.5
"7321","881",3,1.75,-1.25
"7322","886",5,3.5,-1.5
"7323","888",2,4.25,2.25
"7324","888",4,3.625,-0.375
"7325","889",4,1.625,-2.375
"7326","896",4,4,0
"7327","897",4,3.125,-0.875
"7328","899",4,3.375,-0.625
"7329","900",3,3.5,0.5
"7330","904",3,3.375,0.375
"7331","910",3,4,1
"7332","911",1,2.625,1.625
"7333","911",5,4.125,-0.875
"7334","912",2,3.125,1.125
"7335","921",2,2.625,0.625
"7336","922",1,2.875,1.875
"7337","931",2,4,2
"7338","935",4,3.5,-0.5
"7339","936",2,2.875,0.875
"7340","940",4,3,-1
"7341","941",1,2.625,1.625
"7342","942",2,3.625,1.625
"7343","943",5,3.25,-1.75
"7344","943",3,3.5,0.5
"7345","947",2,3.25,1.25
"7346","950",5,4,-1
"7347","956",1,2.25,1.25
"7348","956",2,2.125,0.125
"7349","960",2,3.25,1.25
"7350","962",2,1.875,-0.125
"7351","968",4,3.875,-0.125
"7352","968",5,4.25,-0.75
"7353","971",3,3,0
"7354","974",1,3.625,2.625
"7355","974",1,2.375,1.375
"7356","974",3,4.125,1.125
"7357","985",3,3.25,0.25
"7358","991",4,3.125,-0.875
"7359","1000",1,2.75,1.75
"7360","1006",4,3.75,-0.25
"7361","1009",4,2.875,-1.125
"7362","1009",4,2.625,-1.375
"7363","1009",4,4.25,0.25
"7364","1010",4,3.875,-0.125
"7365","1013",4,3.375,-0.625
"7366","1014",2,2.125,0.125
"7367","1016",5,3.625,-1.375
"7368","1023",5,3.375,-1.625
"7369","1024",5,4.125,-0.875
"7370","1031",2,2.875,0.875
"7371","1039",4,3.5,-0.5
"7372","1044",5,2.625,-2.375
"7373","1046",1,2.125,1.125
"7374","1046",4,2.875,-1.125
"7375","1046",5,2.875,-2.125
"7376","1046",2,2.875,0.875
"7377","1047",2,3.25,1.25
"7378","1049",5,4.25,-0.75
"7379","1051",3,3.75,0.75
"7380","1051",2,1.875,-0.125
"7381","1054",5,2.5,-2.5
"7382","1061",3,3.625,0.625
"7383","1077",4,3.125,-0.875
"7384","1081",1,2.125,1.125
"7385","1090",3,3.25,0.25
"7386","1102",3,3.75,0.75
"7387","1106",3,3.25,0.25
"7388","1116",1,2,1
"7389","1123",2,2.75,0.75
"7390","1127",3,3.375,0.375
"7391","1129",3,3,0
"7392","1139",3,3.375,0.375
"7393","1140",3,3.625,0.625
"7394","1145",4,4.25,0.25
"7395","1145",1,2,1
"7396","1147",1,4.125,3.125
"7397","1148",3,3.875,0.875
"7398","1153",4,3,-1
"7399","1154",4,3.875,-0.125
"7400","1155",5,2.625,-2.375
"7401","1160",2,2.625,0.625
"7402","1160",5,3.375,-1.625
"7403","1160",1,1.625,0.625
"7404","1162",2,2.625,0.625
"7405","1162",2,3.125,1.125
"7406","1165",1,3.125,2.125
"7407","1174",5,3.25,-1.75
"7408","1176",2,3,1
"7409","1177",1,2.5,1.5
"7410","1178",5,2.75,-2.25
"7411","1178",5,2.75,-2.25
"7412","1181",3,4.5,1.5
"7413","1181",4,4.5,0.5
"7414","1185",3,3,0
"7415","1193",5,3.125,-1.875
"7416","1197",4,3.875,-0.125
"7417","1201",5,3.625,-1.375
"7418","1205",1,1.375,0.375
"7419","1219",2,4.25,2.25
"7420","1219",2,3.25,1.25
"7421","1222",5,3.25,-1.75
"7422","1229",3,3.625,0.625
"7423","1241",1,3.375,2.375
"7424","1241",5,2.5,-2.5
"7425","1244",5,3.75,-1.25
"7426","1247",2,2.75,0.75
"7427","1247",2,2.625,0.625
"7428","1250",2,3.125,1.125
"7429","1251",3,2.5,-0.5
"7430","1258",2,3.125,1.125
"7431","1268",4,3.875,-0.125
"7432","1271",2,3.25,1.25
"7433","1272",4,3.75,-0.25
"7434","1278",3,3.75,0.75
"7435","1282",4,3.625,-0.375
"7436","1283",5,4.75,-0.25
"7437","1285",4,2.5,-1.5
"7438","1288",1,3.5,2.5
"7439","1296",4,4.125,0.125
"7440","1296",5,2.375,-2.625
"7441","1299",1,2.625,1.625
"7442","1309",3,3.75,0.75
"7443","1311",5,3,-2
"7444","1316",5,3,-2
"7445","1316",4,4.5,0.5
"7446","1316",4,4.25,0.25
"7447","1316",2,3.625,1.625
"7448","1316",5,3.375,-1.625
"7449","1320",2,3.125,1.125
"7450","1322",5,2.75,-2.25
"7451","1324",2,3.5,1.5
"7452","1324",4,3.625,-0.375
"7453","1325",2,3.125,1.125
"7454","1325",2,3.375,1.375
"7455","1328",4,4.125,0.125
"7456","1329",4,3.625,-0.375
"7457","1333",2,3.375,1.375
"7458","1340",1,3.875,2.875
"7459","1348",1,2.25,1.25
"7460","1356",1,3.625,2.625
"7461","1357",5,4,-1
"7462","1358",2,2.875,0.875
"7463","1358",5,3.375,-1.625
"7464","1363",4,2.75,-1.25
"7465","1363",2,2,0
"7466","1363",2,2.25,0.25
"7467","1364",5,3.875,-1.125
"7468","1366",4,4.5,0.5
"7469","1372",2,1.875,-0.125
"7470","1380",1,1.625,0.625
"7471","1380",3,3.125,0.125
"7472","1384",3,3.5,0.5
"7473","1392",4,3,-1
"7474","1392",5,3,-2
"7475","1392",5,3.75,-1.25
"7476","1395",4,3.875,-0.125
"7477","1397",3,2.875,-0.125
"7478","1403",3,3.5,0.5
"7479","1405",3,2.75,-0.25
"7480","1405",4,3.5,-0.5
"7481","1407",2,3,1
"7482","1407",5,4,-1
"7483","1408",5,4.25,-0.75
"7484","1410",3,3.5,0.5
"7485","1412",4,3.375,-0.625
"7486","1412",5,4,-1
"7487","1413",2,3.5,1.5
"7488","1413",2,2.375,0.375
"7489","1413",5,3.375,-1.625
"7490","1415",2,4,2
"7491","1415",4,2.875,-1.125
"7492","1416",3,3.125,0.125
"7493","1425",4,3.75,-0.25
"7494","1428",4,3.75,-0.25
"7495","1429",4,2.375,-1.625
"7496","1429",2,3.625,1.625
"7497","1429",4,4.125,0.125
"7498","1438",3,3,0
"7499","1441",3,2.875,-0.125
"7500","1442",1,3.125,2.125
"7501","1455",2,2,0
"7502","1457",2,1.75,-0.25
"7503","1457",3,2.75,-0.25
"7504","1457",3,3.875,0.875
"7505","1462",4,3.125,-0.875
"7506","1462",3,2.75,-0.25
"7507","1464",1,1.75,0.75
"7508","1464",3,2.625,-0.375
"7509","1466",4,2.5,-1.5
"7510","1467",1,1.25,0.25
"7511","1471",4,3.75,-0.25
"7512","1471",5,3.25,-1.75
"7513","1472",1,3.125,2.125
"7514","1474",2,3.5,1.5
"7515","1483",3,3.625,0.625
"7516","1488",3,2.375,-0.625
"7517","1489",5,2.625,-2.375
"7518","1490",4,2.5,-1.5
"7519","1493",2,3.625,1.625
"7520","1498",4,2.625,-1.375
"7521","1503",3,4.5,1.5
"7522","1504",3,3.5,0.5
"7523","1507",3,3.625,0.625
"7524","1516",1,2.5,1.5
"7525","1517",3,3.375,0.375
"7526","1521",2,3.625,1.625
"7527","1522",5,1.75,-3.25
"7528","1523",5,3.875,-1.125
"7529","1523",3,2.75,-0.25
"7530","1527",3,2.75,-0.25
"7531","1533",2,4.125,2.125
"7532","1535",3,2.5,-0.5
"7533","1545",4,3.625,-0.375
"7534","1551",4,3.125,-0.875
"7535","1554",3,3.75,0.75
"7536","1560",4,2.25,-1.75
"7537","1564",5,4.25,-0.75
"7538","1567",3,4.5,1.5
"7539","1568",3,3.75,0.75
"7540","1569",4,3.125,-0.875
"7541","1573",1,2.625,1.625
"7542","1576",2,2.875,0.875
"7543","1588",4,2.625,-1.375
"7544","1594",4,3.375,-0.625
"7545","1604",1,3.625,2.625
"7546","1605",5,3.75,-1.25
"7547","1611",5,3.5,-1.5
"7548","1613",5,3,-2
"7549","1616",3,2.625,-0.375
"7550","1617",2,2.75,0.75
"7551","1619",2,3.125,1.125
"7552","1621",4,3.25,-0.75
"7553","1628",2,3,1
"7554","1628",3,2.625,-0.375
"7555","1629",4,4,0
"7556","1631",4,2.875,-1.125
"7557","1636",1,3.25,2.25
"7558","1638",5,4.5,-0.5
"7559","1639",2,1.875,-0.125
"7560","1641",2,2,0
"7561","1641",3,3.375,0.375
"7562","1643",3,3.25,0.25
"7563","1651",3,2.75,-0.25
"7564","1652",3,3.125,0.125
"7565","1657",5,3,-2
"7566","1658",5,3.25,-1.75
"7567","1668",1,4.375,3.375
"7568","1672",3,3.125,0.125
"7569","1672",3,3.25,0.25
"7570","1673",4,3.375,-0.625
"7571","1678",5,3.75,-1.25
"7572","1679",5,4,-1
"7573","1679",5,4.25,-0.75
"7574","1691",2,3.375,1.375
"7575","1706",3,3.375,0.375
"7576","1720",5,4,-1
"7577","1723",2,4,2
"7578","1725",3,4.75,1.75
"7579","1729",5,4.375,-0.625
"7580","1736",5,3.75,-1.25
"7581","1736",4,4.125,0.125
"7582","1737",3,2.5,-0.5
"7583","1737",4,2.875,-1.125
"7584","1739",5,4,-1
"7585","1739",2,4,2
"7586","1743",4,4,0
"7587","1744",3,2.875,-0.125
"7588","1744",4,3.375,-0.625
"7589","1744",5,2.875,-2.125
"7590","1747",5,4,-1
"7591","1752",5,3.25,-1.75
"7592","1755",4,3.125,-0.875
"7593","1756",5,3.625,-1.375
"7594","1757",2,4,2
"7595","1757",2,3,1
"7596","1757",4,3.25,-0.75
"7597","1757",4,3.875,-0.125
"7598","1761",5,4.25,-0.75
"7599","1761",3,2.375,-0.625
"7600","1766",4,3.375,-0.625
"7601","1767",2,4,2
"7602","1767",1,2.125,1.125
"7603","1773",4,3.25,-0.75
"7604","1774",4,3.625,-0.375
"7605","1774",3,2.625,-0.375
"7606","1775",4,3,-1
"7607","1780",2,2.75,0.75
"7608","1780",1,3.25,2.25
"7609","1781",1,3.125,2.125
"7610","1782",2,3.375,1.375
"7611","1783",2,2.5,0.5
"7612","1783",3,3.625,0.625
"7613","1785",3,3.125,0.125
"7614","1785",5,2.5,-2.5
"7615","1786",2,2.75,0.75
"7616","1787",1,2.875,1.875
"7617","1793",4,4.125,0.125
"7618","1794",5,3.625,-1.375
"7619","1801",2,2.875,0.875
"7620","1802",5,4,-1
"7621","1804",2,4.125,2.125
"7622","1804",5,3.5,-1.5
"7623","1809",2,3.5,1.5
"7624","1810",5,3.5,-1.5
"7625","1812",4,3.25,-0.75
"7626","1815",1,4.375,3.375
"7627","1820",5,3.125,-1.875
"7628","1825",5,2.375,-2.625
"7629","1827",3,2.875,-0.125
"7630","1828",2,3.5,1.5
"7631","1832",5,4,-1
"7632","1833",1,3,2
"7633","1834",3,3.5,0.5
"7634","1838",2,3.375,1.375
"7635","1840",5,3.625,-1.375
"7636","1842",2,3.125,1.125
"7637","1843",2,4,2
"7638","1845",2,2.75,0.75
"7639","1848",4,3.75,-0.25
"7640","1850",1,2.375,1.375
"7641","1855",5,3.75,-1.25
"7642","1858",3,3.875,0.875
"7643","1867",4,3.5,-0.5
"7644","1869",1,4.125,3.125
"7645","1870",3,3.75,0.75
"7646","1871",2,3.125,1.125
"7647","1871",3,2.75,-0.25
"7648","1873",4,3.625,-0.375
"7649","1875",5,4,-1
"7650","1876",1,2.875,1.875
"7651","1878",5,2.5,-2.5
"7652","1880",3,3.875,0.875
"7653","1896",1,3.125,2.125
"7654","1902",4,3.375,-0.625
"7655","1902",2,2.625,0.625
"7656","1905",4,2.625,-1.375
"7657","1906",4,3.25,-0.75
"7658","1907",1,3.625,2.625
"7659","1910",3,3.125,0.125
"7660","1914",4,2.375,-1.625
"7661","1917",4,4,0
"7662","1917",1,1.875,0.875
"7663","1924",2,3.125,1.125
"7664","1928",4,3.125,-0.875
"7665","1932",3,2.875,-0.125
"7666","1943",3,3.375,0.375
"7667","1947",3,3.25,0.25
"7668","1948",3,3.375,0.375
"7669","1952",1,3.125,2.125
"7670","1954",5,4.5,-0.5
"7671","1954",4,2.375,-1.625
"7672","1963",5,2.875,-2.125
"7673","1966",5,2.75,-2.25
"7674","1966",1,2.75,1.75
"7675","1966",3,3.375,0.375
"7676","1969",3,3.75,0.75
"7677","1970",5,4.375,-0.625
"7678","1971",5,3.375,-1.625
"7679","1972",1,2.5,1.5
"7680","1974",2,3,1
"7681","1974",4,3.875,-0.125
"7682","1981",3,2.5,-0.5
"7683","1985",3,4.5,1.5
"7684","1987",1,3.125,2.125
"7685","1992",4,2.375,-1.625
"7686","1995",1,2.875,1.875
"7687","1996",1,2.625,1.625
"7688","2002",4,3.5,-0.5
"7689","2008",3,2.125,-0.875
"7690","2009",2,3.125,1.125
"7691","2014",2,2.5,0.5
"7692","2023",5,3.75,-1.25
"7693","2031",3,4,1
"7694","2032",4,3.625,-0.375
"7695","2032",3,3.625,0.625
"7696","2036",2,3.75,1.75
"7697","2036",5,3.875,-1.125
"7698","2040",3,4,1
"7699","2040",3,3.375,0.375
"7700","2044",5,2.5,-2.5
"7701","2050",5,3,-2
"7702","2054",3,3.75,0.75
"7703","2060",5,3,-2
"7704","2062",2,3.75,1.75
"7705","2063",4,4.375,0.375
"7706","2067",4,2.625,-1.375
"7707","2072",1,4.25,3.25
"7708","2076",3,2.5,-0.5
"7709","2078",2,3.875,1.875
"7710","2080",1,3,2
"7711","2088",4,2.625,-1.375
"7712","2097",3,3.375,0.375
"7713","2103",5,4.125,-0.875
"7714","2104",3,2.625,-0.375
"7715","2104",1,3.25,2.25
"7716","2111",3,3.375,0.375
"7717","2112",5,4,-1
"7718","2112",2,2.5,0.5
"7719","2116",4,3.75,-0.25
"7720","2121",1,4.25,3.25
"7721","2125",5,4,-1
"7722","2132",2,3.625,1.625
"7723","2138",5,4.125,-0.875
"7724","2138",2,2.75,0.75
"7725","2143",4,3.625,-0.375
"7726","2146",1,2.875,1.875
"7727","2153",3,2.75,-0.25
"7728","2156",3,3.75,0.75
"7729","2159",5,4,-1
"7730","2161",5,3.75,-1.25
"7731","2164",3,2.375,-0.625
"7732","2167",3,3.125,0.125
"7733","2171",3,2.375,-0.625
"7734","2172",5,4.25,-0.75
"7735","2172",5,3,-2
"7736","2178",4,3.625,-0.375
"7737","2179",2,2.875,0.875
"7738","2179",1,3.375,2.375
"7739","2181",2,3.5,1.5
"7740","2181",2,4.125,2.125
"7741","2185",5,3.625,-1.375
"7742","2185",1,3.125,2.125
"7743","2191",3,2.625,-0.375
"7744","2192",3,3.5,0.5
"7745","2192",5,3.625,-1.375
"7746","2194",1,2.875,1.875
"7747","2197",3,4.125,1.125
"7748","2199",4,3.125,-0.875
"7749","2200",3,3.25,0.25
"7750","2200",4,3.25,-0.75
"7751","2200",4,4.25,0.25
"7752","2200",3,3.25,0.25
"7753","2210",3,4.625,1.625
"7754","2211",4,3.875,-0.125
"7755","2213",5,4.625,-0.375
"7756","2214",2,3.25,1.25
"7757","2216",3,3,0
"7758","2226",4,3.5,-0.5
"7759","2230",3,2.625,-0.375
"7760","2231",3,3.5,0.5
"7761","2232",4,3.125,-0.875
"7762","2233",4,3.125,-0.875
"7763","2234",3,3,0
"7764","2235",5,3.5,-1.5
"7765","2239",5,3.75,-1.25
"7766","2240",5,3.5,-1.5
"7767","2245",5,3.625,-1.375
"7768","2249",3,3.375,0.375
"7769","2250",4,3.375,-0.625
"7770","2250",5,3.25,-1.75
"7771","2251",4,4.625,0.625
"7772","2260",2,3.125,1.125
"7773","2262",5,2.25,-2.75
"7774","2263",5,3.375,-1.625
"7775","2266",5,3.375,-1.625
"7776","2276",2,3.25,1.25
"7777","2281",4,4.5,0.5
"7778","2283",2,2.625,0.625
"7779","2284",4,2.625,-1.375
"7780","2292",2,1.875,-0.125
"7781","2294",5,3,-2
"7782","2302",1,1.75,0.75
"7783","2305",2,2,0
"7784","2311",5,2.625,-2.375
"7785","2311",3,3.375,0.375
"7786","2312",2,3.25,1.25
"7787","2313",3,3.75,0.75
"7788","2313",4,3.75,-0.25
"7789","2324",1,1.625,0.625
"7790","2327",3,3.5,0.5
"7791","2330",1,2.375,1.375
"7792","2333",2,2.875,0.875
"7793","2335",4,3.125,-0.875
"7794","2336",4,1.875,-2.125
"7795","2343",5,4,-1
"7796","2348",5,3.875,-1.125
"7797","2350",2,2.625,0.625
"7798","2350",3,2,-1
"7799","2355",3,3,0
"7800","2355",4,3.5,-0.5
"7801","2366",1,2.5,1.5
"7802","2368",3,2.875,-0.125
"7803","2369",4,3,-1
"7804","2372",5,3.625,-1.375
"7805","2376",3,4.125,1.125
"7806","2379",2,4.25,2.25
"7807","2382",3,2.375,-0.625
"7808","2384",2,3.375,1.375
"7809","2396",2,3.375,1.375
"7810","2399",2,3.5,1.5
"7811","2400",1,3.625,2.625
"7812","2405",1,3.75,2.75
"7813","2406",3,3.625,0.625
"7814","2407",5,4,-1
"7815","2407",4,3.375,-0.625
"7816","2410",3,3,0
"7817","2410",1,2.875,1.875
"7818","2420",5,3.125,-1.875
"7819","2425",1,2.5,1.5
"7820","2426",5,3.375,-1.625
"7821","2426",2,3.625,1.625
"7822","2427",5,3.375,-1.625
"7823","2429",5,3.875,-1.125
"7824","2429",3,3,0
"7825","2432",1,3.5,2.5
"7826","2435",2,3.125,1.125
"7827","2439",5,3.375,-1.625
"7828","2440",5,3.25,-1.75
"7829","2443",2,3.625,1.625
"7830","2445",3,3.125,0.125
"7831","2449",4,2.5,-1.5
"7832","2451",5,3.375,-1.625
"7833","2451",2,2.625,0.625
"7834","2458",3,3.125,0.125
"7835","2462",4,4.125,0.125
"7836","2462",2,3.125,1.125
"7837","2470",3,3.125,0.125
"7838","2478",5,3.125,-1.875
"7839","2489",2,4.125,2.125
"7840","2492",4,3.125,-0.875
"7841","2497",2,2.75,0.75
"7842","2499",3,3,0
"7843","2500",3,3.25,0.25
"7844","2506",3,3.625,0.625
"7845","2511",3,3,0
"7846","2515",3,3.5,0.5
"7847","2516",5,4.375,-0.625
"7848","2519",5,3.375,-1.625
"7849","2519",5,4,-1
"7850","2525",2,3.75,1.75
"7851","2533",3,2.125,-0.875
"7852","2540",4,2.75,-1.25
"7853","2540",4,3.125,-0.875
"7854","2540",2,3.5,1.5
"7855","2542",3,1.75,-1.25
"7856","2547",2,4.5,2.5
"7857","2547",3,2.5,-0.5
"7858","2547",3,3,0
"7859","2548",4,2.125,-1.875
"7860","2551",3,2.625,-0.375
"7861","2557",2,2.75,0.75
"7862","2557",1,2.5,1.5
"7863","2559",3,3.75,0.75
"7864","2559",3,3.125,0.125
"7865","2559",1,3,2
"7866","2559",3,3,0
"7867","2559",2,3.25,1.25
"7868","2559",1,2.75,1.75
"7869","2569",2,4,2
"7870","2574",2,3.5,1.5
"7871","2574",5,3.5,-1.5
"7872","2575",5,4.125,-0.875
"7873","2580",2,2.75,0.75
"7874","2580",1,3.125,2.125
"7875","2585",2,4.5,2.5
"7876","2588",3,3.625,0.625
"7877","2602",5,2.5,-2.5
"7878","2603",1,2.875,1.875
"7879","2607",1,3.625,2.625
"7880","2611",5,3.25,-1.75
"7881","2615",4,4.125,0.125
"7882","2616",2,4.5,2.5
"7883","2622",3,2.625,-0.375
"7884","2623",1,3.125,2.125
"7885","2626",4,3.625,-0.375
"7886","2627",5,4.25,-0.75
"7887","2628",5,3.125,-1.875
"7888","2632",4,2.875,-1.125
"7889","2633",3,4,1
"7890","2637",1,3.875,2.875
"7891","2640",4,3.375,-0.625
"7892","2645",2,3.125,1.125
"7893","2649",5,3.375,-1.625
"7894","2653",5,2.125,-2.875
"7895","2659",5,3.625,-1.375
"7896","2672",3,2.5,-0.5
"7897","2674",4,3.375,-0.625
"7898","2676",1,3.625,2.625
"7899","2680",1,2.75,1.75
"7900","2682",4,3.125,-0.875
"7901","2692",2,3.375,1.375
"7902","2693",4,3.5,-0.5
"7903","2694",3,3.875,0.875
"7904","2695",3,3.25,0.25
"7905","2696",2,2.625,0.625
"7906","2696",4,3.625,-0.375
"7907","2699",2,3.125,1.125
"7908","2699",2,2.375,0.375
"7909","2716",5,2.25,-2.75
"7910","2718",5,3.25,-1.75
"7911","2720",3,3.25,0.25
"7912","2720",2,1.625,-0.375
"7913","2723",4,3.125,-0.875
"7914","2730",3,3.5,0.5
"7915","2731",4,3.625,-0.375
"7916","2733",1,3.625,2.625
"7917","2733",3,3.125,0.125
"7918","2734",2,3.75,1.75
"7919","2739",5,2.875,-2.125
"7920","2741",5,4,-1
"7921","2755",4,3.75,-0.25
"7922","2755",5,2,-3
"7923","2759",3,3.625,0.625
"7924","2769",1,3.5,2.5
"7925","2771",2,2.5,0.5
"7926","2778",3,4.125,1.125
"7927","2781",2,3.5,1.5
"7928","2787",2,3.25,1.25
"7929","2787",3,3.875,0.875
"7930","2790",4,3.5,-0.5
"7931","2793",5,4.625,-0.375
"7932","2795",4,4,0
"7933","2798",4,3.125,-0.875
"7934","2808",3,3.5,0.5
"7935","2813",3,3,0
"7936","2814",5,4.625,-0.375
"7937","2815",1,3.375,2.375
"7938","2815",4,2.625,-1.375
"7939","2815",3,3.5,0.5
"7940","2817",3,4,1
"7941","2817",1,4,3
"7942","2821",3,4.125,1.125
"7943","2823",4,1.75,-2.25
"7944","2825",1,2.5,1.5
"7945","2826",2,2.75,0.75
"7946","2826",1,3.375,2.375
"7947","2846",2,3,1
"7948","2851",4,3.375,-0.625
"7949","2857",2,2.375,0.375
"7950","2864",2,2.875,0.875
"7951","2864",3,3,0
"7952","2864",5,4,-1
"7953","2865",2,3,1
"7954","2865",3,2.625,-0.375
"7955","2867",2,4.25,2.25
"7956","2867",2,2.875,0.875
"7957","2868",3,3.875,0.875
"7958","2875",4,4.125,0.125
"7959","2877",4,2.125,-1.875
"7960","2879",1,4.25,3.25
"7961","2883",4,3.375,-0.625
"7962","2883",3,2.625,-0.375
"7963","2886",3,3.25,0.25
"7964","2886",2,4.375,2.375
"7965","2888",1,4.25,3.25
"7966","2889",4,2.875,-1.125
"7967","2890",1,2.625,1.625
"7968","2895",1,2.875,1.875
"7969","2900",3,3.25,0.25
"7970","2901",5,3.875,-1.125
"7971","2901",4,3.75,-0.25
"7972","2901",3,2.75,-0.25
"7973","2902",4,2.875,-1.125
"7974","2904",4,4.125,0.125
"7975","2905",4,2.75,-1.25
"7976","2905",4,3.5,-0.5
"7977","2909",3,3.25,0.25
"7978","2910",4,2.125,-1.875
"7979","2910",5,3.25,-1.75
"7980","2910",3,2.75,-0.25
"7981","2917",5,3.125,-1.875
"7982","2920",4,3.375,-0.625
"7983","2922",3,4,1
"7984","2922",3,2.625,-0.375
"7985","2922",2,3.25,1.25
"7986","2926",2,3.125,1.125
"7987","2926",3,3.125,0.125
"7988","2927",3,4.25,1.25
"7989","2931",2,2.75,0.75
"7990","2931",5,4.625,-0.375
"7991","2935",2,3.5,1.5
"7992","2940",4,3,-1
"7993","2945",4,1.75,-2.25
"7994","2947",5,4,-1
"7995","2948",3,2.25,-0.75
"7996","2950",3,4.125,1.125
"7997","2958",2,4,2
"7998","2968",5,2.625,-2.375
"7999","2968",3,3.375,0.375
"8000","2970",4,3,-1
"8001","7",4,3.44444444444444,-0.555555555555555
"8002","10",5,4.66666666666667,-0.333333333333333
"8003","14",1,4.44444444444444,3.44444444444444
"8004","15",3,2.33333333333333,-0.666666666666667
"8005","19",4,3.44444444444444,-0.555555555555555
"8006","32",4,3,-1
"8007","36",5,4,-1
"8008","40",1,2.22222222222222,1.22222222222222
"8009","43",1,2.11111111111111,1.11111111111111
"8010","43",3,3.33333333333333,0.333333333333333
"8011","44",2,2.22222222222222,0.222222222222222
"8012","45",1,3.22222222222222,2.22222222222222
"8013","45",4,3.88888888888889,-0.111111111111111
"8014","45",3,2.88888888888889,-0.111111111111111
"8015","46",4,3.11111111111111,-0.888888888888889
"8016","49",4,4.22222222222222,0.222222222222222
"8017","49",3,4.11111111111111,1.11111111111111
"8018","49",5,4.33333333333333,-0.666666666666667
"8019","50",1,2.22222222222222,1.22222222222222
"8020","55",3,3.11111111111111,0.111111111111111
"8021","57",2,2.66666666666667,0.666666666666667
"8022","59",3,3.77777777777778,0.777777777777778
"8023","59",1,3,2
"8024","60",4,4.11111111111111,0.111111111111111
"8025","61",3,4.44444444444444,1.44444444444444
"8026","62",3,3.88888888888889,0.888888888888889
"8027","62",5,3.33333333333333,-1.66666666666667
"8028","66",5,2.88888888888889,-2.11111111111111
"8029","67",1,3,2
"8030","75",4,3.88888888888889,-0.111111111111111
"8031","76",3,2.77777777777778,-0.222222222222222
"8032","78",3,3.22222222222222,0.222222222222222
"8033","79",4,3.22222222222222,-0.777777777777778
"8034","80",4,3.88888888888889,-0.111111111111111
"8035","85",3,2.55555555555556,-0.444444444444445
"8036","86",5,4.22222222222222,-0.777777777777778
"8037","86",3,4,1
"8038","89",3,3.22222222222222,0.222222222222222
"8039","89",3,4.22222222222222,1.22222222222222
"8040","89",2,1.55555555555556,-0.444444444444444
"8041","90",3,3.88888888888889,0.888888888888889
"8042","94",2,3.55555555555556,1.55555555555556
"8043","94",4,2.11111111111111,-1.88888888888889
"8044","95",4,4,0
"8045","95",5,2.88888888888889,-2.11111111111111
"8046","100",5,3.11111111111111,-1.88888888888889
"8047","102",4,2.66666666666667,-1.33333333333333
"8048","102",5,4.22222222222222,-0.777777777777778
"8049","103",3,2.66666666666667,-0.333333333333333
"8050","106",3,3.88888888888889,0.888888888888889
"8051","106",4,4.44444444444444,0.444444444444445
"8052","113",4,2.33333333333333,-1.66666666666667
"8053","115",4,3.55555555555556,-0.444444444444445
"8054","127",2,1.88888888888889,-0.111111111111111
"8055","129",3,2.55555555555556,-0.444444444444445
